Cust_Age,Qualification,Work_exp,Anual_Income,House_Mortgage,Fam_size,CreditCard_usage,AvgCC,Brokerage_Acc,CD_Acc,Banking_type,Personal_loan,ID_Cust
35,level_1,9,5881.5,0.0,2,Inactive,7.08588,NO,NO,Online,Denied,8805
43,level_2,14,2267.1,0.0,4,Active,70.8588,NO,NO,Offline,Denied,8806
34,level_3,8,11975.4,19273.5,2,Inactive,460.5822,YES,YES,Online,Applied,8807
53,level_3,26,3684.6,0.0,5,Inactive,127.54584,NO,NO,Online,Denied,8808
58,level_2,30,3543.3,0.0,5,Inactive,198.40463999999997,YES,NO,Online,Denied,8809
42,level_2,13,1701.0,0.0,4,Inactive,70.8588,NO,NO,Online,Denied,8810
50,level_1,24,10486.8,0.0,3,Active,233.83403999999996,NO,YES,Online,Denied,8811
53,level_2,27,3046.5,11620.8,5,Active,77.94468,NO,NO,Online,Denied,8812
48,level_1,22,8361.0,11266.2,2,Active,333.03636000000006,NO,NO,Offline,Denied,8813
31,level_3,3,5739.3,0.0,2,Inactive,205.49052,NO,NO,Offline,Denied,8814
60,level_1,34,5669.1,0.0,3,Active,113.37408,NO,NO,Online,Denied,8815
40,level_3,12,4322.7,0.0,5,Inactive,14.17176,NO,NO,Online,Denied,8816
67,level_3,39,13038.3,12471.3,2,Active,382.63752,NO,YES,Online,Applied,8817
31,level_2,5,2338.2,5526.9,2,Inactive,127.54584,NO,NO,Online,Denied,8818
58,level_1,30,2763.9,9282.6,4,Active,99.20231999999999,NO,NO,Offline,Denied,8819
35,level_2,9,13038.3,0.0,3,Inactive,340.12224,NO,NO,Offline,Applied,8820
35,level_1,8,3826.8,0.0,4,Active,162.97523999999999,NO,NO,Offline,Denied,8821
65,level_3,37,8007.3,0.0,5,Active,120.45996000000001,NO,NO,Online,Denied,8822
55,level_3,29,9990.9,0.0,3,Inactive,14.17176,NO,NO,Offline,Applied,8823
39,level_1,11,2409.3,0.0,4,Inactive,63.77292,NO,NO,Online,Denied,8824
34,level_2,8,4322.7,0.0,4,Inactive,184.23288000000002,NO,NO,Offline,Denied,8825
60,level_3,32,638.1,0.0,4,Active,21.25764,NO,NO,Offline,Denied,8826
38,level_1,11,10770.3,11266.2,3,Active,276.34932,NO,NO,Offline,Denied,8827
48,level_3,21,2905.2,0.0,2,Inactive,35.4294,NO,NO,Offline,Denied,8828
47,level_3,20,2834.1,0.0,2,Inactive,35.4294,YES,NO,Online,Denied,8829
37,level_1,11,4109.4,10557.9,4,Active,141.7176,NO,NO,Online,Denied,8830
27,level_3,0,3684.6,11266.2,4,Inactive,184.23288000000002,NO,NO,Offline,Denied,8831
64,level_3,36,4251.6,0.0,4,Inactive,155.88936,NO,NO,Online,Denied,8832
54,level_3,28,3897.0,10700.1,3,Inactive,226.74816,NO,NO,Offline,Denied,8833
52,level_3,26,13605.3,21328.2,3,Active,127.54584,NO,YES,Online,Applied,8834
39,level_1,13,12187.8,0.0,3,Inactive,460.5822,NO,NO,Offline,Denied,8835
67,level_1,40,8361.0,23596.2,2,Active,92.11644000000001,NO,YES,Online,Denied,8836
61,level_2,35,4109.4,0.0,2,Inactive,0.0,NO,NO,Online,Denied,8837
58,level_1,32,11196.0,0.0,2,Inactive,524.35512,NO,NO,Offline,Denied,8838
65,level_1,38,4322.7,0.0,3,Inactive,106.2882,NO,NO,Online,Denied,8839
61,level_1,34,5243.4,0.0,5,Active,49.60115999999999,NO,NO,Online,Denied,8840
54,level_2,26,10982.7,0.0,4,Inactive,510.18336,NO,NO,Online,Applied,8841
43,level_3,16,6022.8,0.0,2,Active,283.4352,NO,NO,Online,Denied,8842
54,level_2,27,2338.2,0.0,3,Inactive,141.7176,NO,NO,Online,Denied,8843
46,level_3,20,3046.5,0.0,2,Active,21.25764,YES,NO,Offline,Denied,8844
36,level_1,8,991.8,0.0,5,Inactive,21.25764,NO,NO,Offline,Denied,8845
56,level_1,29,8432.1,0.0,4,Inactive,141.7176,YES,YES,Offline,Applied,8846
37,level_2,11,1487.7,0.0,3,Inactive,70.8588,NO,NO,Offline,Denied,8847
62,level_3,35,9566.1,0.0,4,Inactive,21.25764,NO,NO,Online,Applied,8848
40,level_3,12,12754.8,11196.0,2,Inactive,198.40463999999997,NO,NO,Online,Applied,8849
32,level_2,6,8148.6,0.0,5,Inactive,269.26344,NO,NO,Online,Applied,8850
48,level_2,19,5951.7,0.0,2,Active,189.192996,NO,NO,Online,Denied,8851
58,level_3,32,1629.9,8999.1,2,Active,85.03056,NO,NO,Online,Denied,8852
49,level_1,23,1346.4,0.0,2,Active,70.8588,NO,NO,Offline,Denied,8853
53,level_2,24,5526.9,0.0,2,Inactive,189.192996,NO,NO,Online,Denied,8854
60,level_1,33,2976.3,0.0,5,Inactive,120.45996000000001,NO,NO,Offline,Denied,8855
36,level_2,10,3755.7,0.0,4,Inactive,184.23288000000002,NO,NO,Online,Denied,8856
66,level_3,38,2834.1,0.0,3,Inactive,70.8588,NO,NO,Offline,Denied,8857
56,level_3,29,2409.3,0.0,5,Active,7.08588,NO,NO,Online,Denied,8858
39,level_3,13,4180.5,0.0,2,Active,106.2882,NO,NO,Offline,Denied,8859
55,level_1,27,7156.8,0.0,5,Inactive,347.20812,NO,NO,Online,Denied,8860
33,level_1,5,6022.8,6165.0,4,Active,113.37408,NO,NO,Online,Denied,8861
33,level_2,5,5951.7,0.0,5,Inactive,127.54584,YES,NO,Online,Denied,8862
34,level_2,7,7156.8,0.0,5,Inactive,155.88936,NO,NO,Online,Denied,8863
37,level_1,9,3188.7,7156.8,4,Inactive,63.77292,YES,NO,Offline,Denied,8864
54,level_1,27,1062.9,7156.8,5,Inactive,56.68704,NO,NO,Offline,Denied,8865
41,level_3,14,8007.3,0.0,2,Inactive,70.8588,YES,NO,Online,Denied,8866
44,level_3,17,3826.8,11620.8,5,Inactive,134.63172,NO,NO,Offline,Denied,8867
57,level_3,29,2338.2,0.0,3,Inactive,28.34352,NO,NO,Offline,Denied,8868
40,level_3,14,4392.9,18069.3,2,Inactive,106.2882,NO,NO,Online,Denied,8869
63,level_1,36,3613.5,0.0,4,Active,106.2882,NO,NO,Offline,Denied,8870
43,level_1,16,4818.6,0.0,4,Active,212.5764,NO,NO,Online,Denied,8871
64,level_2,37,1346.4,8786.7,5,Inactive,28.34352,YES,NO,Offline,Denied,8872
49,level_1,22,4606.2,0.0,2,Inactive,170.06112,NO,NO,Online,Denied,8873
49,level_3,23,2692.8,0.0,3,Inactive,148.80348,NO,NO,Offline,Denied,8874
35,level_1,8,4109.4,0.0,5,Inactive,92.11644000000001,YES,NO,Offline,Denied,8875
53,level_2,27,3897.0,13959.0,2,Inactive,113.37408,YES,NO,Online,Denied,8876
48,level_3,20,10770.3,26501.4,2,Active,524.35512,NO,YES,Online,Applied,8877
36,level_2,7,3684.6,0.0,3,Inactive,70.8588,NO,NO,Online,Denied,8878
31,level_3,3,2905.2,0.0,5,Inactive,92.11644000000001,NO,NO,Online,Denied,8879
45,level_3,18,2480.4,0.0,2,Inactive,42.51528,NO,NO,Offline,Denied,8880
53,level_3,26,9495.0,0.0,5,Inactive,318.8646,YES,YES,Online,Applied,8881
63,level_3,35,4251.6,0.0,2,Inactive,177.147,NO,NO,Online,Denied,8882
62,level_1,34,3046.5,0.0,2,Active,99.20231999999999,NO,NO,Online,Denied,8883
46,level_3,19,4889.7,0.0,4,Inactive,35.4294,NO,NO,Online,Denied,8884
60,level_3,33,12258.9,0.0,3,Inactive,510.18336,NO,NO,Online,Applied,8885
40,level_1,12,9778.5,0.0,3,Inactive,0.0,YES,NO,Online,Denied,8886
28,level_3,1,3826.8,0.0,3,Inactive,113.37408,YES,NO,Offline,Denied,8887
35,level_1,7,5739.3,0.0,4,Active,113.37408,NO,NO,Online,Denied,8888
55,level_3,28,6944.4,25155.0,2,Inactive,92.11644000000001,NO,NO,Online,Denied,8889
37,level_1,10,12683.7,25296.3,2,Inactive,609.38568,NO,NO,Offline,Denied,8890
43,level_1,16,7865.1,0.0,3,Inactive,28.34352,NO,NO,Offline,Denied,8891
56,level_2,30,3188.7,14526.0,5,Inactive,77.94468,NO,NO,Online,Denied,8892
54,level_2,28,3117.6,7581.6,5,Inactive,63.77292,NO,NO,Online,Denied,8893
30,level_2,3,13675.5,0.0,4,Inactive,283.4352,NO,NO,Online,Applied,8894
29,level_1,1,10062.0,0.0,4,Inactive,389.7234,NO,NO,Offline,Applied,8895
66,level_1,38,2267.1,0.0,3,Active,21.25764,NO,NO,Online,Denied,8896
49,level_3,23,2834.1,11053.8,3,Inactive,148.80348,NO,NO,Online,Denied,8897
46,level_1,20,8644.5,0.0,2,Inactive,21.25764,NO,NO,Online,Denied,8898
29,level_1,3,4818.6,0.0,5,Active,0.0,NO,NO,Offline,Denied,8899
50,level_3,23,5526.9,0.0,5,Inactive,255.09168,NO,NO,Online,Denied,8900
67,level_1,40,9919.8,0.0,2,Inactive,63.77292,NO,NO,Offline,Denied,8901
34,level_1,6,2196.9,0.0,2,Inactive,21.25764,NO,NO,Offline,Denied,8902
50,level_3,23,2905.2,0.0,2,Active,99.20231999999999,NO,NO,Offline,Denied,8903
57,level_1,29,2976.3,0.0,5,Inactive,177.147,YES,NO,Offline,Denied,8904
39,level_2,11,4322.7,0.0,4,Inactive,63.77292,NO,NO,Offline,Denied,8905
30,level_1,4,6235.2,0.0,2,Inactive,382.63752,NO,NO,Online,Denied,8906
42,level_1,16,10912.5,23029.2,3,Inactive,432.23868,NO,NO,Online,Denied,8907
50,level_1,22,9849.6,0.0,2,Active,0.0,NO,YES,Online,Denied,8908
40,level_2,11,5314.5,0.0,4,Inactive,165.101004,NO,NO,Online,Denied,8909
35,level_3,3,1417.5,0.0,2,Inactive,47.475396,NO,NO,Offline,Denied,8910
44,level_1,18,2976.3,0.0,3,Inactive,120.45996000000001,NO,NO,Online,Denied,8911
55,level_2,29,2338.2,10203.3,4,Inactive,134.63172,NO,NO,Offline,Denied,8912
66,level_2,39,921.6,0.0,5,Inactive,42.51528,NO,NO,Online,Denied,8913
32,level_3,5,6944.4,9140.4,5,Active,127.54584,YES,YES,Online,Denied,8914
44,level_3,17,1346.4,6022.8,3,Active,0.0,NO,NO,Online,Denied,8915
31,level_1,5,5739.3,0.0,3,Active,177.147,NO,NO,Offline,Denied,8916
67,level_2,40,8077.5,0.0,5,Active,240.91992000000002,NO,NO,Offline,Denied,8917
31,level_2,2,2054.7,0.0,5,Active,106.2882,NO,NO,Offline,Denied,8918
66,level_2,39,7156.8,0.0,5,Active,240.91992000000002,NO,NO,Offline,Denied,8919
60,level_1,34,4606.2,0.0,5,Inactive,155.88936,NO,NO,Online,Denied,8920
27,level_3,0,921.6,0.0,3,Inactive,63.77292,NO,NO,Online,Denied,8921
61,level_1,35,3046.5,0.0,5,Active,28.34352,NO,NO,Offline,Denied,8922
51,level_1,24,5669.1,0.0,2,Inactive,85.03056,NO,NO,Online,Denied,8923
61,level_1,33,5739.3,0.0,3,Inactive,99.20231999999999,NO,NO,Online,Denied,8924
48,level_1,22,10770.3,0.0,3,Inactive,99.20231999999999,NO,NO,Online,Denied,8925
46,level_1,20,3046.5,0.0,2,Active,49.60115999999999,NO,NO,Offline,Denied,8926
41,level_1,14,3826.8,7652.7,4,Active,212.5764,NO,NO,Offline,Denied,8927
29,level_1,1,6448.5,0.0,3,Inactive,14.17176,NO,NO,Online,Denied,8928
44,level_3,16,4606.2,18139.5,4,Inactive,35.4294,NO,NO,Online,Denied,8929
34,level_1,8,5951.7,0.0,5,Inactive,240.91992000000002,NO,NO,Online,Denied,8930
59,level_1,32,5243.4,0.0,5,Active,49.60115999999999,NO,NO,Offline,Denied,8931
25,level_2,-3,3897.0,10274.4,4,Inactive,170.06112,NO,NO,Online,Denied,8932
50,level_3,22,5951.7,10274.4,3,Inactive,28.34352,NO,NO,Offline,Denied,8933
32,level_1,6,4392.9,0.0,2,Active,7.08588,NO,NO,Online,Denied,8934
67,level_2,41,7440.3,16297.2,5,Inactive,120.45996000000001,YES,NO,Online,Denied,8935
56,level_2,30,6589.8,0.0,2,Inactive,191.31876,NO,NO,Online,Denied,8936
58,level_2,31,4180.5,0.0,3,Inactive,134.63172,NO,NO,Online,Denied,8937
62,level_1,35,1558.8,5669.1,2,Inactive,92.11644000000001,NO,NO,Offline,Denied,8938
62,level_2,34,3755.7,0.0,2,Active,56.68704,YES,NO,Offline,Denied,8939
53,level_3,25,1487.7,5385.6,3,Inactive,28.34352,YES,NO,Online,Denied,8940
60,level_2,32,7794.9,0.0,4,Inactive,120.45996000000001,NO,NO,Offline,Denied,8941
55,level_1,29,10203.3,0.0,3,Inactive,481.83984000000004,NO,NO,Online,Denied,8942
52,level_2,25,9211.5,0.0,2,Inactive,77.94468,NO,NO,Online,Applied,8943
59,level_3,32,1487.7,8290.8,2,Inactive,21.25764,NO,NO,Offline,Denied,8944
59,level_2,31,2692.8,0.0,5,Inactive,49.60115999999999,NO,NO,Online,Denied,8945
46,level_2,20,7865.1,0.0,3,Inactive,375.55163999999996,NO,NO,Online,Applied,8946
64,level_1,38,3826.8,0.0,2,Active,56.68704,YES,NO,Offline,Denied,8947
54,level_3,27,6022.8,0.0,4,Inactive,240.91992000000002,NO,NO,Offline,Applied,8948
43,level_2,15,2905.2,7440.3,3,Inactive,170.06112,NO,NO,Offline,Denied,8949
35,level_1,8,3755.7,5385.6,4,Inactive,162.97523999999999,NO,NO,Online,Denied,8950
54,level_2,26,7369.2,0.0,3,Active,170.06112,NO,NO,Online,Denied,8951
44,level_2,16,13108.5,0.0,4,Active,155.88936,YES,YES,Online,Applied,8952
47,level_2,20,6022.8,0.0,5,Inactive,77.94468,YES,NO,Online,Denied,8953
62,level_1,34,2338.2,7156.8,3,Inactive,21.25764,NO,NO,Online,Denied,8954
59,level_3,33,3897.0,0.0,2,Inactive,127.54584,NO,NO,Online,Denied,8955
52,level_1,25,7936.2,0.0,2,Inactive,42.51528,NO,NO,Offline,Denied,8956
60,level_2,33,1771.2,6377.4,5,Active,63.77292,NO,NO,Online,Denied,8957
30,level_1,4,8503.2,0.0,3,Inactive,42.51528,NO,NO,Online,Denied,8958
31,level_3,4,12896.1,0.0,2,Inactive,262.17756,NO,NO,Online,Applied,8959
40,level_2,12,3046.5,0.0,5,Active,85.03056,NO,NO,Offline,Denied,8960
36,level_2,7,5810.4,0.0,5,Active,141.7176,NO,NO,Online,Denied,8961
64,level_1,36,7440.3,23808.6,3,Inactive,198.40463999999997,NO,NO,Offline,Denied,8962
43,level_3,15,1558.8,0.0,5,Active,106.2882,NO,NO,Offline,Denied,8963
39,level_2,13,5951.7,0.0,2,Inactive,255.09168,YES,NO,Offline,Denied,8964
27,level_2,0,2125.8,0.0,3,Inactive,120.45996000000001,NO,NO,Offline,Denied,8965
31,level_1,3,8574.3,0.0,3,Inactive,92.11644000000001,NO,NO,Offline,Denied,8966
56,level_2,29,5243.4,0.0,4,Inactive,141.7176,NO,NO,Offline,Denied,8967
58,level_1,32,8644.5,25509.6,3,Active,21.25764,NO,YES,Online,Denied,8968
44,level_1,18,3684.6,0.0,3,Inactive,177.147,NO,NO,Offline,Denied,8969
56,level_1,30,1701.0,0.0,5,Inactive,14.17176,YES,NO,Offline,Denied,8970
63,level_3,37,4818.6,0.0,5,Inactive,162.97523999999999,NO,NO,Offline,Denied,8971
58,level_1,32,779.4,6306.3,3,Inactive,21.25764,NO,NO,Offline,Denied,8972
62,level_3,34,1558.8,9849.6,4,Active,21.25764,NO,NO,Online,Denied,8973
29,level_1,3,4818.6,0.0,5,Active,0.0,NO,NO,Offline,Denied,8974
33,level_1,5,13321.8,32240.7,3,Inactive,318.8646,NO,NO,Offline,Denied,8975
30,level_2,3,8361.0,11408.4,4,Inactive,170.06112,NO,NO,Offline,Applied,8976
53,level_1,26,779.4,0.0,3,Inactive,0.0,YES,NO,Offline,Denied,8977
54,level_2,28,5243.4,0.0,2,Active,184.23288000000002,NO,NO,Online,Denied,8978
48,level_3,21,5031.0,0.0,5,Inactive,134.63172,NO,NO,Offline,Denied,8979
50,level_2,23,5598.0,0.0,2,Inactive,14.17176,NO,NO,Offline,Denied,8980
53,level_1,26,1417.5,0.0,3,Inactive,0.0,NO,NO,Offline,Denied,8981
64,level_3,36,2976.3,9070.2,2,Inactive,35.4294,NO,NO,Online,Denied,8982
37,level_2,11,5314.5,0.0,3,Inactive,120.45996000000001,NO,NO,Online,Denied,8983
27,level_1,0,5031.0,5526.9,5,Inactive,14.17176,YES,NO,Offline,Denied,8984
35,level_2,6,11904.3,0.0,4,Inactive,401.769396,YES,YES,Online,Applied,8985
56,level_1,28,10982.7,18139.5,2,Active,70.8588,NO,NO,Online,Denied,8986
60,level_1,33,9778.5,0.0,3,Inactive,276.34932,YES,NO,Online,Denied,8987
30,level_2,2,3613.5,0.0,5,Inactive,127.54584,YES,NO,Offline,Denied,8988
29,level_3,2,7723.8,0.0,5,Inactive,127.54584,NO,NO,Offline,Denied,8989
29,level_1,3,5314.5,0.0,5,Inactive,0.0,NO,NO,Offline,Denied,8990
50,level_2,22,3046.5,7936.2,2,Inactive,85.03056,NO,NO,Online,Denied,8991
52,level_3,24,4392.9,0.0,3,Inactive,56.68704,NO,NO,Online,Denied,8992
55,level_1,28,1346.4,7511.4,5,Active,56.68704,NO,NO,Offline,Denied,8993
41,level_2,15,5598.0,15517.8,3,Inactive,127.54584,NO,NO,Offline,Denied,8994
35,level_1,7,1983.6,0.0,5,Inactive,56.68704,NO,NO,Online,Denied,8995
57,level_2,28,2692.8,0.0,4,Inactive,70.8588,NO,NO,Online,Denied,8996
62,level_1,36,9140.4,0.0,3,Inactive,425.1528,NO,NO,Offline,Denied,8997
56,level_1,28,4606.2,0.0,2,Active,14.17176,NO,NO,Offline,Denied,8998
49,level_1,23,2054.7,0.0,5,Inactive,42.51528,NO,NO,Online,Denied,8999
29,level_3,1,5669.1,13108.5,3,Active,113.37408,NO,NO,Online,Denied,9000
31,level_2,3,4889.7,0.0,5,Active,127.54584,NO,NO,Online,Denied,9001
33,level_3,7,1275.3,0.0,2,Inactive,28.34352,NO,NO,Online,Denied,9002
32,level_3,6,2976.3,0.0,2,Inactive,148.80348,NO,NO,Online,Denied,9003
53,level_1,26,4180.5,9849.6,2,Inactive,85.03056,NO,NO,Online,Denied,9004
48,level_1,21,2409.3,0.0,3,Inactive,92.11644000000001,NO,NO,Online,Denied,9005
62,level_1,35,8644.5,24942.6,2,Inactive,184.23288000000002,NO,NO,Offline,Denied,9006
56,level_2,30,9423.9,0.0,2,Active,354.294,NO,NO,Offline,Applied,9007
62,level_1,36,2905.2,12329.1,5,Active,92.11644000000001,NO,NO,Online,Denied,9008
45,level_1,18,8007.3,23029.2,3,Inactive,28.34352,YES,NO,Offline,Denied,9009
40,level_3,8,5031.0,0.0,5,Inactive,127.54584,NO,NO,Online,Denied,9010
48,level_3,22,3684.6,15660.0,3,Inactive,148.80348,NO,NO,Offline,Denied,9011
43,level_3,15,3826.8,0.0,4,Active,35.4294,NO,NO,Online,Denied,9012
67,level_1,40,9140.4,0.0,2,Active,92.11644000000001,NO,NO,Online,Denied,9013
59,level_1,33,10557.9,0.0,2,Inactive,333.03636000000006,YES,NO,Offline,Denied,9014
33,level_2,7,9566.1,0.0,5,Active,269.26344,NO,YES,Online,Applied,9015
47,level_2,19,6589.8,0.0,3,Inactive,120.45996000000001,NO,NO,Offline,Denied,9016
56,level_2,28,6660.9,0.0,2,Inactive,134.63172,NO,NO,Offline,Denied,9017
53,level_3,27,3755.7,0.0,2,Active,127.54584,NO,NO,Offline,Denied,9018
45,level_3,18,4251.6,8148.6,3,Inactive,155.88936,NO,NO,Offline,Denied,9019
36,level_3,8,11620.8,0.0,5,Inactive,524.35512,NO,NO,Online,Applied,9020
44,level_1,18,8148.6,0.0,2,Active,248.00580000000002,NO,NO,Offline,Denied,9021
31,level_3,3,5951.7,0.0,2,Inactive,205.49052,NO,NO,Online,Denied,9022
57,level_1,31,921.6,0.0,5,Inactive,49.60115999999999,NO,NO,Online,Denied,9023
41,level_2,15,6448.5,10700.1,3,Inactive,120.45996000000001,NO,NO,Offline,Denied,9024
38,level_2,12,708.3,5739.3,5,Inactive,49.60115999999999,NO,NO,Offline,Denied,9025
31,level_2,4,8503.2,0.0,2,Active,290.52108,YES,YES,Offline,Applied,9026
36,level_1,9,4818.6,0.0,2,Inactive,198.40463999999997,NO,NO,Online,Denied,9027
43,level_1,17,10841.4,23879.7,2,Active,120.45996000000001,NO,NO,Offline,Denied,9028
56,level_2,30,5598.0,0.0,5,Inactive,113.37408,NO,NO,Online,Denied,9029
30,level_3,3,11408.4,29902.5,5,Active,120.45996000000001,NO,YES,Online,Applied,9030
60,level_3,32,4322.7,0.0,4,Active,155.88936,NO,NO,Online,Denied,9031
56,level_3,29,2267.1,0.0,3,Active,42.51528,NO,NO,Online,Denied,9032
53,level_1,25,12400.2,22107.6,4,Inactive,49.60115999999999,NO,NO,Offline,Applied,9033
65,level_3,33,2409.3,0.0,2,Active,106.2882,NO,NO,Online,Denied,9034
32,level_2,4,779.4,0.0,2,Active,7.08588,NO,NO,Online,Denied,9035
42,level_1,16,5314.5,5598.0,4,Inactive,165.101004,NO,NO,Offline,Denied,9036
30,level_3,3,3188.7,0.0,3,Active,113.37408,NO,NO,Online,Denied,9037
42,level_1,16,8077.5,21258.0,2,Inactive,240.91992000000002,NO,NO,Online,Denied,9038
50,level_2,24,3046.5,0.0,4,Inactive,134.63172,NO,NO,Online,Denied,9039
27,level_3,-1,7723.8,22249.8,5,Inactive,162.97523999999999,NO,NO,Online,Denied,9040
39,level_1,13,3046.5,0.0,4,Inactive,198.40463999999997,NO,NO,Online,Denied,9041
34,level_1,6,2905.2,12683.7,4,Inactive,63.77292,NO,NO,Offline,Denied,9042
31,level_2,3,5669.1,0.0,5,Active,127.54584,NO,NO,Online,Denied,9043
62,level_3,34,2196.9,0.0,3,Inactive,70.8588,NO,NO,Offline,Denied,9044
59,level_3,32,3046.5,11763.0,3,Inactive,148.80348,NO,NO,Online,Denied,9045
34,level_3,7,10133.1,0.0,4,Inactive,205.49052,NO,NO,Online,Applied,9046
55,level_2,26,991.8,5881.5,3,Inactive,70.8588,NO,NO,Offline,Denied,9047
38,level_3,11,991.8,7085.7,5,Active,14.17176,NO,NO,Online,Denied,9048
42,level_1,16,3543.3,12329.1,3,Inactive,120.45996000000001,NO,NO,Offline,Denied,9049
44,level_1,16,5243.4,0.0,2,Inactive,198.40463999999997,NO,NO,Online,Denied,9050
36,level_1,9,5102.1,8786.7,4,Inactive,162.97523999999999,NO,NO,Offline,Denied,9051
56,level_2,28,3401.1,0.0,5,Inactive,198.40463999999997,NO,NO,Online,Denied,9052
63,level_1,36,708.3,0.0,2,Inactive,7.08588,NO,NO,Offline,Denied,9053
40,level_2,12,6306.3,0.0,5,Inactive,99.20231999999999,NO,NO,Offline,Denied,9054
48,level_1,22,5881.5,0.0,4,Inactive,49.60115999999999,NO,NO,Offline,Denied,9055
58,level_2,30,5314.5,8857.8,2,Inactive,134.63172,NO,NO,Online,Denied,9056
63,level_3,37,638.1,0.0,3,Inactive,21.25764,NO,NO,Online,Denied,9057
46,level_2,20,5810.4,14242.5,5,Active,99.20231999999999,NO,NO,Online,Denied,9058
33,level_2,7,2480.4,0.0,3,Active,70.8588,NO,NO,Offline,Denied,9059
47,level_1,21,5031.0,0.0,5,Inactive,134.63172,NO,NO,Online,Denied,9060
63,level_3,37,1558.8,0.0,2,Inactive,85.03056,NO,NO,Online,Denied,9061
61,level_2,34,1487.7,0.0,4,Active,92.11644000000001,NO,NO,Online,Denied,9062
38,level_2,9,2834.1,9140.4,3,Inactive,118.33419599999999,YES,NO,Online,Denied,9063
37,level_3,5,4818.6,0.0,5,Inactive,127.54584,NO,NO,Offline,Denied,9064
60,level_1,34,10629.0,34083.0,2,Inactive,524.35512,NO,NO,Online,Denied,9065
62,level_3,34,3543.3,0.0,4,Active,155.88936,NO,NO,Online,Denied,9066
53,level_3,25,12825.0,41735.7,2,Inactive,233.83403999999996,YES,YES,Online,Applied,9067
41,level_3,14,2834.1,0.0,2,Inactive,177.147,NO,NO,Online,Denied,9068
63,level_3,36,3897.0,13959.0,4,Inactive,63.77292,NO,NO,Offline,Denied,9069
50,level_3,23,4464.0,0.0,5,Inactive,255.09168,NO,NO,Offline,Denied,9070
40,level_3,13,1629.9,0.0,5,Inactive,14.17176,NO,NO,Online,Denied,9071
34,level_2,6,7936.2,28910.7,2,Active,191.31876,YES,YES,Online,Denied,9072
55,level_3,28,2905.2,0.0,3,Inactive,42.51528,YES,NO,Offline,Denied,9073
53,level_1,27,6589.8,0.0,2,Inactive,191.31876,NO,NO,Online,Denied,9074
56,level_1,28,3401.1,0.0,2,Inactive,14.17176,NO,NO,Online,Denied,9075
63,level_2,37,1417.5,6660.9,4,Inactive,28.34352,NO,NO,Offline,Denied,9076
51,level_1,23,5951.7,9495.0,4,Inactive,148.80348,YES,NO,Online,Denied,9077
58,level_2,32,6306.3,6377.4,5,Inactive,70.8588,YES,NO,Online,Denied,9078
31,level_3,4,12967.2,0.0,4,Inactive,588.12804,NO,NO,Online,Applied,9079
38,level_1,12,2054.7,5739.3,2,Inactive,94.242204,NO,NO,Online,Denied,9080
33,level_1,5,1417.5,0.0,3,Inactive,21.25764,NO,NO,Offline,Denied,9081
54,level_2,26,4392.9,0.0,5,Inactive,198.40463999999997,NO,NO,Online,Denied,9082
32,level_3,5,921.6,0.0,5,Inactive,35.4294,NO,NO,Offline,Denied,9083
60,level_2,34,10557.9,0.0,5,Active,510.18336,NO,YES,Online,Applied,9084
54,level_3,27,6022.8,0.0,4,Inactive,240.91992000000002,NO,NO,Offline,Applied,9085
28,level_2,1,3826.8,16297.2,5,Inactive,42.51528,NO,NO,Offline,Denied,9086
56,level_3,29,9140.4,0.0,5,Inactive,297.60696,NO,NO,Offline,Applied,9087
54,level_1,28,4606.2,0.0,2,Active,0.0,NO,NO,Online,Denied,9088
47,level_1,20,10203.3,14880.6,5,Inactive,382.63752,NO,NO,Online,Applied,9089
51,level_2,25,3117.6,13746.6,5,Inactive,63.77292,NO,NO,Online,Denied,9090
54,level_1,26,5669.1,0.0,4,Inactive,56.68704,NO,NO,Offline,Denied,9091
64,level_3,38,2125.8,9070.2,4,Inactive,7.08588,NO,NO,Online,Denied,9092
40,level_1,14,3401.1,11975.4,2,Inactive,127.54584,NO,NO,Offline,Denied,9093
66,level_2,39,5314.5,0.0,5,Active,7.08588,NO,YES,Online,Denied,9094
64,level_1,37,4322.7,0.0,5,Inactive,120.45996000000001,NO,NO,Offline,Denied,9095
40,level_1,14,6448.5,0.0,3,Inactive,0.0,NO,NO,Online,Denied,9096
55,level_1,27,10274.4,24446.7,2,Inactive,205.49052,NO,NO,Offline,Denied,9097
30,level_1,4,6660.9,16722.9,4,Inactive,56.68704,NO,NO,Online,Denied,9098
36,level_2,7,3684.6,0.0,3,Inactive,70.8588,NO,NO,Online,Denied,9099
51,level_1,25,1417.5,7865.1,5,Active,70.8588,NO,NO,Online,Denied,9100
46,level_3,19,4392.9,0.0,4,Active,56.68704,NO,NO,Offline,Denied,9101
41,level_2,13,2125.8,0.0,4,Inactive,14.17176,NO,NO,Offline,Denied,9102
58,level_3,32,1558.8,0.0,2,Active,85.03056,NO,NO,Online,Denied,9103
54,level_1,26,6589.8,0.0,2,Inactive,170.06112,NO,NO,Online,Denied,9104
34,level_1,6,6589.8,5598.0,4,Inactive,113.37408,NO,NO,Online,Denied,9105
30,level_2,3,6732.0,0.0,3,Inactive,127.54584,NO,NO,Offline,Denied,9106
47,level_1,19,9990.9,0.0,2,Inactive,170.06112,NO,NO,Online,Denied,9107
